lat,lon,housenumber,street,city
50.3913288,17.0780138,119,,
50.3909363,17.0779575,120,,
50.3904888,17.078175,304,,
50.3889726,17.0786775,60,,
50.3888101,17.0792613,61,,
50.3892701,17.0789463,62,,
50.3896963,17.0795225,330,,
50.3899576,17.07845,337,,
50.3897501,17.0795275,329,,
50.3898026,17.0795288,328,,
50.3901363,17.0791263,251,,
50.3898601,17.0795313,327,,
50.3899863,17.079125,64,,
50.3899663,17.0795538,325,,
50.3899138,17.0795399,326,,
50.3896401,17.0795325,331,,
50.3900301,17.0795513,324,,
50.3888888,17.08035,106,,
50.3888476,17.0806538,285,,
50.3890338,17.0796775,305,,
50.3897126,17.0800475,335,,
50.3897061,17.0800344,334,,
50.3896088,17.0800325,333,,
50.3895588,17.0800099,332,,
50.3914588,17.078655,116,,
50.3913938,17.0795025,313,,
50.3906451,17.0794038,321,,
50.3912975,17.079465,314,,
50.3905701,17.0793838,322,,
50.391225,17.0785375,118,,
50.3908088,17.07942,319,,
50.3907176,17.0793638,320,,
50.3909675,17.07941,317,,
50.3908938,17.0793738,318,,
50.3907001,17.0783013,275,,
50.3911338,17.0794213,315,,
50.3909763,17.078495,340,,
50.3903401,17.0795163,323,,
50.3910625,17.0793712,316,,
50.3888076,17.0813575,297,,
50.3888238,17.0810013,281,,
50.3919525,17.0785763,202,,
50.3919875,17.0793438,348,,
50.3915763,17.0796088,312,,
50.3918375,17.0784838,205,,
50.392135,17.078685,206,,
50.39165,17.0787775,233,,
50.3923025,17.078355,112,,
50.3924263,17.07891,203,,
50.3926188,17.0790838,213,,
50.3916738,17.0796663,311,,
50.3918738,17.0797488,310,,
50.3919488,17.0797899,309,,
50.392235,17.0801988,338,,
50.3926925,17.0801488,294,,
50.3924163,17.0797088,225,,
50.3923425,17.080675,68,,
50.3928326,17.0802975,295,,
50.3936376,17.080905,71,,
50.3935813,17.079715,111,,
50.3932163,17.0787938,217,,
50.3934351,17.0807113,70,,
50.3931476,17.0789312,256,,
50.3927976,17.0815388,69,,
50.3942476,17.0819788,254,,
50.3935876,17.08196,73,,
50.3941488,17.0812775,336,,
50.3930976,17.0811875,252,,
50.3940963,17.08246,74,,
50.3932726,17.0810974,277,,
50.38819,17.0838625,237,,
50.3880563,17.0845949,341,,
50.3880113,17.0850287,287,,
50.3948738,17.0811663,307,,
50.3966663,17.083425,197,,
50.3946238,17.0808863,306,,
50.3943201,17.0814313,280,,
50.3965913,17.0836113,269,,
50.3949851,17.0812763,308,,
50.3948038,17.0823963,75,,
50.3961538,17.081565,94,,
50.3943988,17.0806413,110,,
50.3948738,17.080175,109,,
50.3963413,17.0829413,215,,
50.3951526,17.0831925,ev.3,,
50.39557,17.0820038,107,,
50.3978801,17.0833938,196,,
50.3971638,17.082915,103,,
50.3990263,17.0820338,98,,
50.3973913,17.0834963,299,,
50.399925,17.08305,97,,
50.4001338,17.0827662,96,,
50.4014843,17.0832278,211,,
50.3999325,17.0827963,276,,
50.3984051,17.0850813,255,,
50.3987376,17.0842388,83,,
50.3972188,17.0844188,80,,
50.3954163,17.0843175,78,,
50.40138,17.0842075,87,,
50.4001275,17.0840688,85,,
50.3860288,17.107085,57,,
50.3873788,17.11546,3,,
50.3838488,17.1065963,47,,
50.3859588,17.1070625,56,,
50.3880338,17.1159188,5,,
50.3851651,17.1071263,55,,
50.3852538,17.1071325,54,,
50.3862263,17.1071588,60,,
50.3834675,17.1068688,53,,
50.3862963,17.107195,61,,
50.3835088,17.1062625,52,,
50.3860951,17.10711,58,,
50.3846013,17.1070238,39,,
50.3861613,17.1071325,59,,
50.3878013,17.1242063,41,,
50.3895438,17.1201438,27,,
50.3895226,17.1194588,48,,
50.3896913,17.119915,26,,
50.3890651,17.1203088,37,,
50.3897926,17.1192449,8,,
50.3891476,17.121,44,,
