lat,lon,housenumber,street,city
51.6504721,15.1406803,3b,Karola Marcinkowskiego,Żary
51.6482516,15.138135,22,Stanisława Staszica,Żary
51.6507126,15.1402098,1,Karola Marcinkowskiego,Żary
51.6520649,15.1424756,34,Czereśniowa,Żary
51.6467885,15.1361419,13,Franciszka Stefczyka,Żary
51.6501129,15.1426394,13,Morelowa,Żary
51.6487186,15.1338168,50,Stanisława Staszica,Żary
51.6502645,15.1441931,9,Wiśniowa,Żary
51.6497047,15.1412264,39,Ludowa,Żary
51.6498395,15.1423808,12,Czereśniowa,Żary
51.6495446,15.1401329,17,Adama Asnyka,Żary
51.648688,15.1440775,2,Wiśniowa,Żary
51.6507126,15.1442576,11,Wiśniowa,Żary
51.6487611,15.1376086,1,Tadeusza Rejtana,Żary
51.6483845,15.1440876,19,Zielonogórska,Żary
51.6512881,15.1424576,24,Czereśniowa,Żary
51.6456603,15.1352454,7,Michała Drzymały,Żary
51.6469096,15.1374424,5,Władysława Orkana,Żary
51.6517301,15.1424644,30,Czereśniowa,Żary
51.6458743,15.1346961,1,Michała Drzymały,Żary
51.6468536,15.1377571,7,Władysława Orkana,Żary
51.6490355,15.1431167,9,Brzoskwiniowa,Żary
51.6515671,15.1439799,14,Wiśniowa,Żary
51.6512747,15.1410469,2,Malinowa,Żary
51.648456,15.1364795,34,Stanisława Staszica,Żary
51.6465409,15.135946,9,Franciszka Stefczyka,Żary
51.6494198,15.1431282,23,Brzoskwiniowa,Żary
51.6489836,15.1342888,16,Juliana Ursyna Niemcewicza,Żary
51.6510862,15.1404523,3,Malinowa,Żary
51.6465609,15.1431856,13b,Zielonogórska,Żary
51.6921136,15.1291658,37,,
51.5943616,15.2084321,43,,
51.6451642,15.1410015,1,Hugo Kołłątaja,Żary
51.647256,15.1353435,1,Władysława Orkana,Żary
51.645482,15.1419872,4,Hugo Kołłątaja,Żary
51.6501164,15.1404794,23,Adama Asnyka,Żary
51.6490882,15.1442927,3,Wiśniowa,Żary
51.646963,15.1353218,2,Władysława Orkana,Żary
51.6463235,15.143073,13,Zielonogórska,Żary
51.649251,15.1382296,5,Adama Asnyka,Żary
51.6497946,15.1431689,31,Brzoskwiniowa,Żary
51.6489816,15.1431326,7,Brzoskwiniowa,Żary
51.6483778,15.1332224,28,Głowackiego,Żary
51.6492488,15.1384904,7,Adama Asnyka,Żary
51.6458808,15.1338694,6,Michała Drzymały,Żary
51.6462181,15.1342108,4,Jana Kilińskiego,Żary
51.6488598,15.1365879,11,Tadeusza Rejtana,Żary
51.6489342,15.1358281,19,Tadeusza Rejtana,Żary
